Rank	Taxonpath	Taxon	ERR1	ERR10	ERR11	ERR12	ERR13	ERR14	ERR15	ERR16	ERR17	ERR18	ERR19	ERR2	ERR20	ERR21	ERR22	ERR23	ERR24	ERR25	ERR26	ERR27	ERR28	ERR29	ERR3	ERR30	ERR31	ERR32	ERR33	ERR34	ERR35	ERR36	ERR37	ERR38	ERR39	ERR4	ERR40	ERR41	ERR42	ERR43	ERR44	ERR45	ERR46	ERR47	ERR48	ERR49	ERR5	ERR50	ERR6	ERR7	ERR8	ERR9
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Crustomastix (Chloroplast) (Oxyphotobacteria (Chloroplast));Crustomastix stigmatica (Chloroplast)	Crustomastix stigmatica (Chloroplast)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Pycnococcus (Chloroplast) (Oxyphotobacteria (Chloroplast));Pycnococcus provasolii (Chloroplast) (Pycnococcus (Chloroplast) (Oxyphotobacteria (Chloroplast)))	Pycnococcus provasolii (Chloroplast) (Pycnococcus (Chloroplast) (Oxyphotobacteria (Chloroplast)))	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Pyramimonas (Chloroplast) (Oxyphotobacteria (Chloroplast));Pyramimonas tetrarhynchus (Chloroplast) (Pyramimonas (Chloroplast) (Oxyphotobacteria (Chloroplast)))	Pyramimonas tetrarhynchus (Chloroplast) (Pyramimonas (Chloroplast) (Oxyphotobacteria (Chloroplast)))	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Pyramimonas (Chloroplast) (Oxyphotobacteria (Chloroplast));Unknown Pyramimonas (Chloroplast) (Oxyphotobacteria (Chloroplast)) class 1	Unknown Pyramimonas (Chloroplast) (Oxyphotobacteria (Chloroplast)) class 1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Eutreptiella (Chloroplast);Eutreptiella gymnastica (Chloroplast)	Eutreptiella gymnastica (Chloroplast)	0	2	4	1	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Aureoumbra (Chloroplast);Aureoumbra lagunensis (Chloroplast)	Aureoumbra lagunensis (Chloroplast)	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Prasinoderma (Chloroplast) (Oxyphotobacteria (Chloroplast));Prasinoderma coloniale (Chloroplast) (Prasinoderma (Chloroplast) (Oxyphotobacteria (Chloroplast)))	Prasinoderma coloniale (Chloroplast) (Prasinoderma (Chloroplast) (Oxyphotobacteria (Chloroplast)))	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Heterosigma (Chloroplast);Heterosigma akashiwo (Chloroplast)	Heterosigma akashiwo (Chloroplast)	0	0	2	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	355	0	0	0	0	149	0
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Resultomonas (Chloroplast);Resultomonas moestrupii (Chloroplast)	Resultomonas moestrupii (Chloroplast)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
class	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast);Exanthemachrysis (Chloroplast);Exanthemachrysis gayraliae (Chloroplast)	Exanthemachrysis gayraliae (Chloroplast)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Mitochondria;Bacteria (Mitochondrion);Proteobacteria (Mitochondrion);Alphaproteobacteria (Mitochondrion);Rickettsiales (Mitochondrion);Unknown Rickettsiales (Mitochondrion) class 1	Unknown Rickettsiales (Mitochondrion) class 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	Serratia	4	1	0	0	3	0	0	2	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	Enterobacter	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella	Escherichia-Shigella	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	Pseudomonas	64	1	0	0	0	1	0	0	0	2	0	109	0	2	0	2	3	74	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	21	0	0	0	1
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	452	0	0	3	0	0	0	0	0	9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter	Psychrobacter	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	507	2	0	1	0	0	1805	0	514	761	0	0	0	0	0	1	0	0	1	0	0	0	1	2
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Simplicispira	Simplicispira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Hydrogenophaga	Hydrogenophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Variovorax	Variovorax	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Limnohabitans	Limnohabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sphaerotilus	Sphaerotilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Rhizobacter	Rhizobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Verticia	Verticia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Limnobacter	Limnobacter	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	2	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	113	107	1	0	2	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Polynucleobacter	Polynucleobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;MWH-UniP1 aquatic group	MWH-UniP1 aquatic group	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	9	3	0	0	0	2	0	0	7	0	0	0	2	20	3	1	0	2	0	0	6	1	18	1	0	0	0	0	0	0	3	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;RS62 marine group	RS62 marine group	0	1	6	2	2	2	3	0	0	3	0	0	0	0	16	0	0	57	16	0	0	99	1	13	0	0	0	0	0	20	1	0	0	0	0	0	1	5	3	0	0	0	0	1	0	0	0	92	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Rhodocyclaceae;Zoogloea	Zoogloea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Rhodocyclaceae;Thauera	Thauera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Rhodocyclaceae;C39	C39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Aquaspirillaceae;Aquaspirillum	Aquaspirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;Methylotenera	Methylotenera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;OM43 clade	OM43 clade	0	264	316	295	226	249	305	157	376	400	0	0	90	50	71	111	2	14	162	252	2	293	25	112	162	14	0	3	47	100	18	27	4	3	4	0	63	50	86	7	6	10	71	143	2	4	8	293	172	95
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Nitrosomonadaceae;IS-44	IS-44	0	24	37	44	19	25	35	7	27	89	0	0	11	0	0	0	0	1	13	13	0	3	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	3	1	0	1	0	2	0	0	0	0	0	26	6
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Nitrosomonadaceae;mle1-7	mle1-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas	Tolumonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio	Vibrio	0	35	31	39	46	219	177	1	5	1	2	0	0	7	3	0	2	0	1	4	3	3	171	7	4	11	1	6	0	0	12	14	0	0	273	0	26	2	1	54	2	6	1	49	2	129	2	2	2	2
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio	Aliivibrio	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas	Pseudoalteromonas	0	9	1	3	1	0	3	2	3	0	0	0	5	0	0	0	46	0	0	0	0	0	1	2	0	34	666	0	0	0	2	0	1	6	1589	2720	0	0	0	29	13	8	1	143	0	199	0	2	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Psychrosphaera	Psychrosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Algicola	Algicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Marinobacteraceae;Marinobacter	Marinobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella	Shewanella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	621	0	0	0	2	0	0	0	0	2	0	6	0	0	0	2
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Moritellaceae;Moritella	Moritella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Moritellaceae;Paramoritella	Paramoritella	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas	Psychromonas	0	0	0	0	2	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Agarivorans	Agarivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia	Colwellia	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	25	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassotalea	Thalassotalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola	Paraglaciecola	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Rheinheimera	Rheinheimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Salinimonas	Salinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola	Glaciecola	0	0	0	0	3	0	0	0	0	0	0	0	1	32	0	0	0	0	2	82	4	10	0	2	0	4833	0	20	0	71	0	0	0	45	0	0	0	9	14	0	7	43	108	454	0	1466	0	15	0	6
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas	Halomonas	0	4	2	3	0	0	3	0	0	0	211	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	4	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia	Cobetia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola	Salinicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Oceanospirillum	Oceanospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter	Neptuniibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Amphritea	Amphritea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptunomonas	Neptunomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Profundimonas	Profundimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas	Marinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	0	82	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Kangiellaceae;Aliikangiella	Aliikangiella	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax	Alcanivorax	0	1	1	3	0	0	0	0	0	0	59	0	0	0	0	6	31	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas	Endozoicomonas	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Kistimonas	Kistimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella	Pseudohongiella	0	26	47	52	48	72	78	3	3	18	1	0	2	0	0	0	0	4	3	0	0	2	0	1	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	2	2	0	0	0	6	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Unknown Pseudohongiellaceae order 1	Unknown Pseudohongiellaceae order 1	0	0	0	0	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella	Hahella	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola	Litoricola	0	9	28	37	37	39	11	1	4	35	14	0	0	1656	615	4	51	0	23	6	38	376	304	59	156	2	0	209	0	186	294	274	0	450	0	0	582	106	614	815	1310	947	127	118	0	42	274	14	3	1
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus	Oleiphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	440	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	11	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Reinekea	Reinekea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Oceaniserpentilla	Oceaniserpentilla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer	Microbulbifer	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade	BD1-7 clade	0	1	1	2	1	0	0	54	41	3	0	0	0	0	0	0	0	0	0	0	26	1	8	3	0	3	0	35	0	0	1	1	0	0	0	0	4	0	2	12	22	7	0	5	0	0	6	0	1	0
order	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinagarivorans	Marinagarivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
